customer_id,name,email,city,state,signup_date,customer_segment
C05086,Customer 5086,customer5086@example.com,Panipat,Haryana,2024-02-16,Corporate
C05087,Customer 5087,customer5087@example.com,Pune,Maharashtra,2025-12-06,Consumer
C05088,Customer 5088,customer5088@example.com,Bengaluru,Karnataka,2024-01-05,Consumer
C05089,Customer 5089,customer5089@example.com,Hyderabad,Telangana,2024-06-30,Corporate
C05090,Customer 5090,customer5090@example.com,Pune,Maharashtra,2025-01-15,Corporate
C05091,Customer 5091,customer5091@example.com,Panipat,Haryana,2024-06-08,Consumer
C05092,Customer 5092,customer5092@example.com,Ahmedabad,Gujarat,2024-09-09,Small Business
C05093,Customer 5093,customer5093@example.com,Bengaluru,Karnataka,2025-03-08,Small Business
C05094,Customer 5094,customer5094@example.com,Ahmedabad,Gujarat,2025-12-28,Small Business
C05095,Customer 5095,customer5095@example.com,Bengaluru,Karnataka,2024-07-28,Small Business
C05096,Customer 5096,customer5096@example.com,Bengaluru,Karnataka,2025-02-23,Small Business
C05097,Customer 5097,customer5097@example.com,Panipat,Haryana,2025-03-01,Corporate
C05098,Customer 5098,customer5098@example.com,Chennai,Tamil Nadu,2024-10-11,Consumer
C05099,Customer 5099,customer5099@example.com,Kolkata,West Bengal,2024-09-16,Small Business
C05100,Customer 5100,customer5100@example.com,Panipat,Haryana,2025-10-03,Small Business
C05101,Customer 5101,customer5101@example.com,Chennai,Tamil Nadu,2024-02-12,Small Business
C05102,Customer 5102,customer5102@example.com,Kolkata,West Bengal,2024-05-11,Small Business
C05103,Customer 5103,customer5103@example.com,Pune,Maharashtra,2024-03-13,Small Business
C05104,Customer 5104,customer5104@example.com,Delhi,Delhi,2024-04-28,Consumer
C05105,Customer 5105,customer5105@example.com,Kolkata,West Bengal,2024-03-09,Consumer
C05106,Customer 5106,customer5106@example.com,JAIPUR,Rajasthan,2024-12-01,
C05107,Customer 5107,customer5107@example.com,Bengaluru,Karnataka,2025-11-28,Small Business
C05108,Customer 5108,customer5108@example.com,Chennai,Tamil Nadu,2024-10-18,Small Business
C05109,Customer 5109,customer5109@example.com,Bengaluru,Karnataka,2024-10-18,Small Business
C05110,Customer 5110,customer5110@example.com,Bengaluru,Karnataka,2024-04-21,Consumer
C05111,Customer 5111,customer5111@example.com,Chennai,Tamil Nadu,2026-04-22,Consumer
C05112,Customer 5112,customer5112@example.com,Delhi,Delhi,2025-07-22,Corporate
C05113,Customer 5113,customer5113@example.com,Pune,Maharashtra,2024-05-10,Small Business
C05114,Customer 5114,customer5114@example.com,Panipat,Haryana,2025-04-25,Corporate
C05115,Customer 5115,customer5115@example.com,Delhi,Delhi,2024-04-24,Consumer
C05116,Customer 5116,customer5116@example.com,Panipat,Haryana,2026-05-03,Corporate
C05117,Customer 5117,customer5117@example.com,Mumbai,Maharashtra,2024-03-26,Small Business
C05118,Customer 5118,customer5118@example.com,Delhi,Delhi,2024-09-04,Corporate
C05119,Customer 5119,customer5119@example.com,Ahmedabad,Gujarat,2025-01-14,Corporate
C05120,Customer 5120,customer5120@example.com,Mumbai,Maharashtra,2025-03-28,Small Business
C05121,Customer 5121,customer5121@example.com,Panipat,Haryana,2025-11-09,Small Business
C05122,Customer 5122,customer5122@example.com,Pune,Maharashtra,2026-02-25,Consumer
C05123,Customer 5123,customer5123@example.com,Hyderabad,Telangana,2024-02-14,Small Business
C05124,Customer 5124,customer5124@example.com,Panipat,Haryana,2024-06-05,Corporate
C05125,Customer 5125,customer5125@example.com,Bengaluru,Karnataka,2024-06-28,Corporate
C05126,Customer 5126,customer5126@example.com,Kolkata,West Bengal,2024-07-24,Small Business
C05127,Customer 5127,customer5127@example.com,Panipat,Haryana,2025-02-04,Corporate
C05128,Customer 5128,customer5128@example.com,Mumbai,Maharashtra,2024-10-25,Small Business
C05129,Customer 5129,customer5129@example.com,Delhi,Delhi,2024-08-18,Consumer
C05130,Customer 5130,customer5130@example.com,Pune,Maharashtra,2024-12-09,Small Business
C05131,Customer 5131,customer5131@example.com,Kolkata,West Bengal,2024-01-26,Corporate
C05132,Customer 5132,customer5132@example.com,Delhi,Delhi,2026-05-13,Consumer
C05133,Customer 5133,customer5133@example.com,Ahmedabad,Gujarat,2025-06-25,Corporate
C05134,Customer 5134,customer5134@example.com,Jaipur,Rajasthan,2024-06-13,Consumer
C05135,Customer 5135,customer5135@example.com,Jaipur,Rajasthan,2024-11-21,Consumer
C05136,Customer 5136,customer5136@example.com,Delhi,Delhi,2025-12-02,Consumer
C05137,Customer 5137,customer5137@example.com,Chennai,Tamil Nadu,2025-06-14,Small Business
C05138,Customer 5138,customer5138@example.com,Panipat,Haryana,2025-09-25,Small Business
C05139,Customer 5139,customer5139@example.com,Mumbai,Maharashtra,2026-01-11,Corporate
C05140,Customer 5140,customer5140@example.com,Hyderabad,Telangana,2024-02-09,Consumer
C05141,Customer 5141,customer5141@example.com,Delhi,Delhi,2025-12-01,Consumer
C05142,Customer 5142,customer5142@example.com,Panipat,Haryana,2025-01-25,Consumer
C05143,Customer 5143,customer5143@example.com,Ahmedabad,Gujarat,2024-02-29,Corporate
C05144,Customer 5144,customer5144@example.com,Ahmedabad,Gujarat,2024-05-02,Consumer
C05145,Customer 5145,customer5145@example.com,Panipat,Haryana,2025-07-31,Small Business
C05146,Customer 5146,customer5146@example.com,Delhi,Delhi,2024-01-21,Small Business
C05147,Customer 5147,customer5147@example.com,Kolkata,West Bengal,2025-08-08,Small Business
C05148,Customer 5148,customer5148@example.com,Chennai,Tamil Nadu,2024-10-16,Small Business
C05149,Customer 5149,customer5149@example.com,Ahmedabad,Gujarat,2025-01-31,Corporate
C05150,Customer 5150,customer5150@example.com,Pune,Maharashtra,2025-11-30,Corporate
C05151,Customer 5151,customer5151@example.com,Ahmedabad,Gujarat,2024-09-13,Corporate
C05152,Customer 5152,customer5152@example.com,Kolkata,West Bengal,2025-05-05,Consumer
C05153,Customer 5153,customer5153@example.com,Kolkata,West Bengal,2025-07-03,Corporate
C05154,Customer 5154,customer5154@example.com,Pune,Maharashtra,2024-05-27,Corporate
C05155,Customer 5155,customer5155@example.com,Mumbai,Maharashtra,2025-02-01,Corporate
C05156,Customer 5156,customer5156@example.com,Mumbai,Maharashtra,2025-01-11,Small Business
C05157,Customer 5157,customer5157@example.com,Panipat,Haryana,2025-03-18,Corporate
C05158,Customer 5158,customer5158@example.com,Mumbai,Maharashtra,2024-02-13,Corporate
C05159,Customer 5159,customer5159@example.com,Chennai,Tamil Nadu,2025-12-28,Small Business
C05160,Customer 5160,customer5160@example.com,Pune,Maharashtra,2025-02-15,Consumer
C05161,Customer 5161,customer5161@example.com,Hyderabad,Telangana,2024-08-01,Corporate
C05162,Customer 5162,customer5162@example.com,Chennai,Tamil Nadu,2025-03-03,Corporate
C05163,Customer 5163,customer5163@example.com,Kolkata,West Bengal,2025-03-30,Corporate
C05164,Customer 5164,customer5164@example.com,Kolkata,West Bengal,2025-01-07,Corporate
C05165,Customer 5165,customer5165@example.com,Hyderabad,Telangana,2025-11-12,Corporate
C05166,Customer 5166,customer5166@example.com,Mumbai,Maharashtra,2026-01-10,Small Business
C05167,Customer 5167,customer5167@example.com,Pune,Maharashtra,2024-09-08,Consumer
C05168,Customer 5168,customer5168@example.com,Pune,Maharashtra,2025-08-05,Consumer
C05169,Customer 5169,customer5169@example.com,Ahmedabad,Gujarat,2025-01-07,Corporate
C05170,Customer 5170,customer5170@example.com,Jaipur,Rajasthan,2026-06-02,Corporate
C05171,Customer 5171,customer5171@example.com,Hyderabad,Telangana,2025-10-21,Corporate
C05172,Customer 5172,customer5172@example.com,Pune,Maharashtra,2025-02-06,Consumer
C05173,Customer 5173,customer5173@example.com,Kolkata,West Bengal,2024-04-21,Small Business
C05174,Customer 5174,customer5174@example.com,Kolkata,West Bengal,2024-11-03,Small Business
C05175,Customer 5175,customer5175@example.com,Chennai,Tamil Nadu,2024-02-22,Consumer
C05176,Customer 5176,customer5176@example.com,Pune,Maharashtra,2024-12-11,Small Business
C05177,Customer 5177,customer5177@example.com,Mumbai,Maharashtra,2025-11-06,Corporate
C05178,Customer 5178,customer5178@example.com,Jaipur,Rajasthan,2025-03-18,Consumer
C05179,Customer 5179,customer5179@example.com,Kolkata,West Bengal,2024-01-25,Small Business
C05180,Customer 5180,customer5180@example.com,Pune,Maharashtra,2025-01-30,Small Business
C05181,Customer 5181,customer5181@example.com,Mumbai,Maharashtra,2024-10-06,Small Business
C05182,Customer 5182,customer5182@example.com,Ahmedabad,Gujarat,2026-02-26,Consumer
C05183,Customer 5183,customer5183@example.com,Chennai,Tamil Nadu,2025-08-11,Consumer
C05184,Customer 5184,customer5184@example.com,Mumbai,Maharashtra,2025-02-25,Corporate
C05185,Customer 5185,customer5185@example.com,Kolkata,West Bengal,2024-09-08,Small Business
C05186,Customer 5186,customer5186@example.com,Mumbai,Maharashtra,2026-02-19,Corporate
C05187,Customer 5187,customer5187@example.com,Hyderabad,Telangana,2025-09-17,Small Business
C05188,Customer 5188,customer5188@example.com,Jaipur,Rajasthan,2026-01-22,Small Business
C05189,Customer 5189,customer5189@example.com,Panipat,Haryana,2025-11-23,Consumer
C05190,Customer 5190,customer5190@example.com,Delhi,Delhi,2024-03-28,Consumer
C05191,Customer 5191,,Panipat,Haryana,2026-06-01,Consumer
C05192,Customer 5192,customer5192@example.com,Hyderabad,Telangana,2026-05-23,Consumer
C05193,Customer 5193,customer5193@example.com,Hyderabad,Telangana,2024-12-31,Consumer
C05194,Customer 5194,customer5194@example.com,Mumbai,Maharashtra,2024-08-06,Corporate
C05195,Customer 5195,customer5195@example.com,Delhi,Delhi,2025-01-06,Small Business
C05196,Customer 5196,customer5196@example.com,Hyderabad,Telangana,2025-08-20,Corporate
C05197,Customer 5197,customer5197@example.com,Kolkata,West Bengal,2024-12-12,Small Business
C05198,Customer 5198,customer5198@example.com,Mumbai,Maharashtra,2024-10-23,Corporate
C05199,Customer 5199,customer5199@example.com,Delhi,Delhi,2026-04-01,Small Business
C05200,Customer 5200,customer5200@example.com,Mumbai,Maharashtra,2024-06-04,Consumer
C05201,Customer 5201,customer5201@example.com,Chennai,Tamil Nadu,2024-05-01,Small Business
C05202,Customer 5202,customer5202@example.com,Ahmedabad,Gujarat,2025-02-23,Consumer
C05203,Customer 5203,customer5203@example.com,Jaipur,Rajasthan,2025-07-19,Small Business
C05204,Customer 5204,customer5204@example.com,Kolkata,West Bengal,2025-12-17,Corporate
C05205,Customer 5205,,Pune,Maharashtra,2024-04-26,Small Business
C05206,Customer 5206,customer5206@example.com,Mumbai,Maharashtra,2025-03-31,Consumer
C05207,Customer 5207,customer5207@example.com,Panipat,Haryana,2024-05-18,Corporate
C05208,Customer 5208,customer5208@example.com,Kolkata,West Bengal,2025-01-23,Corporate
C05209,Customer 5209,customer5209@example.com,Mumbai,Maharashtra,2026-02-24,Consumer
C05210,Customer 5210,customer5210@example.com,Ahmedabad,Gujarat,2025-12-05,Corporate
C05211,Customer 5211,customer5211@example.com,Kolkata,West Bengal,2025-08-21,Small Business
C05212,Customer 5212,customer5212@example.com,Mumbai,Maharashtra,2025-04-03,Consumer
C05213,Customer 5213,customer5213@example.com,Kolkata,West Bengal,2025-11-18,Small Business
C05214,Customer 5214,customer5214@example.com,Hyderabad,Telangana,2024-12-13,Consumer
C05215,Customer 5215,customer5215@example.com,Hyderabad,Telangana,2024-03-11,Consumer
C05216,Customer 5216,customer5216@example.com,Mumbai,Maharashtra,2025-10-01,Corporate
C05217,Customer 5217,customer5217@example.com,Chennai,Tamil Nadu,2024-06-02,Consumer
C05218,Customer 5218,customer5218@example.com,Pune,Maharashtra,2025-10-11,Corporate
C05219,Customer 5219,customer5219@example.com,BENGALURU,Karnataka,2025-12-29,Consumer
C05220,Customer 5220,,Hyderabad,Telangana,2025-09-09,Corporate
C05221,Customer 5221,customer5221@example.com,Panipat,Haryana,2025-09-28,Small Business
C05222,Customer 5222,customer5222@example.com,Chennai,Tamil Nadu,2024-06-22,Corporate
C05223,Customer 5223,customer5223@example.com,Bengaluru,Karnataka,2024-07-15,Small Business
C05224,Customer 5224,customer5224@example.com,Bengaluru,Karnataka,2025-06-16,Consumer
C05225,Customer 5225,customer5225@example.com,Kolkata,West Bengal,2024-11-22,Consumer
C05226,Customer 5226,customer5226@example.com,Panipat,Haryana,2025-10-26,Consumer
C05227,Customer 5227,customer5227@example.com,Bengaluru,Karnataka,2024-09-26,Corporate
C05228,Customer 5228,customer5228@example.com,Chennai,Tamil Nadu,2024-12-11,Consumer
C05229,Customer 5229,customer5229@example.com,Bengaluru,Karnataka,2026-02-06,Small Business
C05230,Customer 5230,customer5230@example.com,Kolkata,West Bengal,2025-11-06,Consumer
C05231,Customer 5231,customer5231@example.com,Hyderabad,Telangana,2025-07-18,Consumer
C05232,Customer 5232,customer5232@example.com,Mumbai,Maharashtra,2026-06-11,Small Business
C05233,Customer 5233,customer5233@example.com,Panipat,Haryana,2026-01-22,Small Business
C05234,Customer 5234,customer5234@example.com,Panipat,Haryana,2024-11-05,Corporate
C05235,Customer 5235,customer5235@example.com,Pune,Maharashtra,2025-04-26,Corporate
C05236,Customer 5236,customer5236@example.com,Chennai,Tamil Nadu,2024-02-06,Small Business
C05237,Customer 5237,customer5237@example.com,Bengaluru,Karnataka,2025-12-14,Corporate
C05238,Customer 5238,customer5238@example.com,Hyderabad,Telangana,2025-01-10,Small Business
C05239,Customer 5239,customer5239@example.com,Chennai,Tamil Nadu,2025-02-20,Small Business
C05240,Customer 5240,customer5240@example.com,Hyderabad,Telangana,2024-05-15,Corporate
C05241,Customer 5241,customer5241@example.com,Bengaluru,Karnataka,2025-07-19,Consumer
C05242,Customer 5242,customer5242@example.com,Kolkata,West Bengal,2024-10-15,Corporate
C05243,Customer 5243,customer5243@example.com,Delhi,Delhi,2025-04-05,Small Business
C05244,Customer 5244,customer5244@example.com,Delhi,Delhi,2026-04-04,Small Business
C05245,Customer 5245,customer5245@example.com,Hyderabad,Telangana,2026-06-01,Small Business
C05246,Customer 5246,customer5246@example.com,Delhi,Delhi,2024-01-24,Consumer
C05247,Customer 5247,customer5247@example.com,Delhi,Delhi,2024-09-05,Consumer
C05248,Customer 5248,customer5248@example.com,Mumbai,Maharashtra,2025-01-17,Consumer
C05249,Customer 5249,customer5249@example.com,Mumbai,Maharashtra,2025-08-08,Consumer
C05250,Customer 5250,customer5250@example.com,Delhi,Delhi,2026-06-03,Consumer
C05251,Customer 5251,customer5251@example.com,Panipat,Haryana,2026-01-10,Consumer
C05252,Customer 5252,customer5252@example.com,Hyderabad,Telangana,2026-06-10,Small Business
C05253,Customer 5253,customer5253@example.com,Delhi,Delhi,2024-06-08,Small Business
C05254,Customer 5254,invalid-email-5253,Kolkata,West Bengal,2025-10-08,Corporate
C05255,Customer 5255,customer5255@example.com,Delhi,Delhi,2025-09-19,Consumer
C05256,Customer 5256,customer5256@example.com,Panipat,Haryana,2025-12-22,Consumer
C05257,Customer 5257,customer5257@example.com,Pune,Maharashtra,2026-02-02,Consumer
C05258,Customer 5258,customer5258@example.com,Mumbai,Maharashtra,2024-04-03,Small Business
C05259,Customer 5259,customer5259@example.com,Delhi,Delhi,2024-01-04,Corporate
C05260,Customer 5260,customer5260@example.com,Pune,Maharashtra,2024-08-03,Consumer
C05261,Customer 5261,customer5261@example.com,Delhi,Delhi,2025-01-31,Corporate
C05262,Customer 5262,customer5262@example.com,Jaipur,Rajasthan,2024-07-16,Corporate
C05263,Customer 5263,customer5263@example.com,Pune,Maharashtra,2025-12-26,Corporate
C05264,Customer 5264,customer5264@example.com,Ahmedabad,Gujarat,2025-12-24,Consumer
C05265,Customer 5265,,Kolkata,West Bengal,2024-10-21,Small Business
C05266,Customer 5266,customer5266@example.com,Ahmedabad,Gujarat,2026-06-04,Consumer
C05267,Customer 5267,customer5267@example.com,Kolkata,West Bengal,2024-07-08,Small Business
C05268,Customer 5268,customer5268@example.com,Panipat,Haryana,2024-03-22,Consumer
C05269,Customer 5269,customer5269@example.com,Pune,Maharashtra,2024-09-26,Consumer
C05270,Customer 5270,customer5270@example.com,Jaipur,Rajasthan,2025-08-12,Consumer
C05271,Customer 5271,customer5271@example.com,Delhi,Delhi,2025-12-20,Consumer
C05272,Customer 5272,customer5272@example.com,Pune,Maharashtra,2024-07-10,Corporate
C05273,Customer 5273,customer5273@example.com,Pune,Maharashtra,2024-06-15,Corporate
C05274,Customer 5274,customer5274@example.com,Ahmedabad,Gujarat,2024-10-30,Small Business
C05275,Customer 5275,customer5275@example.com,Chennai,Tamil Nadu,2025-06-02,Small Business
C05276,Customer 5276,customer5276@example.com,Bengaluru,Karnataka,2024-08-11,Corporate
C05277,Customer 5277,customer5277@example.com,Bengaluru,Karnataka,2026-04-24,Corporate
C05278,Customer 5278,customer5278@example.com,Pune,Maharashtra,2025-06-27,Consumer
C05279,Customer 5279,customer5279@example.com,Bengaluru,Karnataka,2024-10-15,Consumer
C05280,Customer 5280,customer5280@example.com,Delhi,Delhi,2024-03-04,Consumer
C05281,Customer 5281,customer5281@example.com,Kolkata,West Bengal,2024-12-18,Small Business
C05282,Customer 5282,customer5282@example.com,Panipat,Haryana,2025-09-26,Corporate
C05283,Customer 5283,customer5283@example.com,Delhi,Delhi,2025-11-21,Small Business
C05284,Customer 5284,customer5284@example.com,Kolkata,West Bengal,2024-01-13,Small Business
C05285,Customer 5285,,Delhi,Delhi,2024-11-22,Small Business
C05286,Customer 5286,customer5286@example.com,Hyderabad,Telangana,2025-12-15,Small Business
C05287,Customer 5287,customer5287@example.com,Ahmedabad,Gujarat,2025-11-25,Consumer
C05288,Customer 5288,customer5288@example.com,Ahmedabad,Gujarat,2024-09-25,Small Business
C05289,Customer 5289,customer5289@example.com,Hyderabad,Telangana,2025-04-06,Corporate
C05290,Customer 5290,customer5290@example.com,Kolkata,West Bengal,2025-01-14,Corporate
C05291,Customer 5291,customer5291@example.com,Bengaluru,Karnataka,2026-02-20,
C05292,Customer 5292,customer5292@example.com,Hyderabad,Telangana,2025-07-13,Small Business
C05293,Customer 5293,customer5293@example.com,Pune,Maharashtra,2024-08-21,Small Business
C05294,Customer 5294,customer5294@example.com,Mumbai,Maharashtra,2024-02-13,Small Business
C05295,Customer 5295,customer5295@example.com,Hyderabad,Telangana,2025-02-23,Corporate
C05296,Customer 5296,customer5296@example.com,Kolkata,West Bengal,2024-11-28,Corporate
C05297,Customer 5297,customer5297@example.com,Kolkata,West Bengal,2026-06-08,Corporate
C05298,Customer 5298,customer5298@example.com,Kolkata,West Bengal,2024-06-05,Consumer
C05299,Customer 5299,customer5299@example.com,Chennai,Tamil Nadu,2025-03-05,Consumer
C05300,Customer 5300,customer5300@example.com,Mumbai,Maharashtra,2026-03-18,Corporate
C05301,Customer 5301,customer5301@example.com,Chennai,Tamil Nadu,2026-06-10,Small Business
C05302,Customer 5302,customer5302@example.com,Mumbai,Maharashtra,2025-02-13,Corporate
C05303,Customer 5303,customer5303@example.com,Panipat,Haryana,2025-03-20,Small Business
C05304,Customer 5304,customer5304@example.com,Mumbai,Maharashtra,2024-06-03,Small Business
C05305,Customer 5305,customer5305@example.com,Mumbai,Maharashtra,2024-08-10,Consumer
C05306,Customer 5306,customer5306@example.com,Panipat,Haryana,2025-02-04,Corporate
C05307,Customer 5307,customer5307@example.com,Mumbai,Maharashtra,2024-10-04,Corporate
C05308,Customer 5308,customer5308@example.com,Pune,Maharashtra,2024-01-23,Corporate
C05309,Customer 5309,customer5309@example.com,Chennai,Tamil Nadu,2024-06-11,Corporate
C05310,Customer 5310,customer5310@example.com,Jaipur,Rajasthan,2024-10-11,Consumer
C05311,Customer 5311,customer5311@example.com,Pune,Maharashtra,2025-05-13,Small Business
C05312,Customer 5312,customer5312@example.com,Kolkata,West Bengal,2025-03-19,Corporate
C05313,Customer 5313,customer5313@example.com,Mumbai,Maharashtra,2025-05-14,Small Business
C05314,Customer 5314,customer5314@example.com,Panipat,Haryana,2024-12-27,Consumer
C05315,Customer 5315,customer5315@example.com,Delhi,Delhi,2024-11-27,Small Business
C05316,Customer 5316,customer5316@example.com,Kolkata,West Bengal,2025-09-14,Corporate
C05317,Customer 5317,customer5317@example.com,Mumbai,Maharashtra,2024-08-28,Small Business
C05318,Customer 5318,customer5318@example.com,Kolkata,West Bengal,2026-04-02,Consumer
C05319,Customer 5319,customer5319@example.com,Chennai,Tamil Nadu,2025-05-17,Consumer
C05320,Customer 5320,customer5320@example.com,Bengaluru,Karnataka,2025-10-08,Consumer
C05321,Customer 5321,customer5321@example.com,Hyderabad,Telangana,2025-10-07,Corporate
C05322,Customer 5322,customer5322@example.com,Ahmedabad,Gujarat,2025-03-15,Small Business
C05323,Customer 5323,customer5323@example.com,Delhi,Delhi,2025-09-05,Consumer
C05324,Customer 5324,customer5324@example.com,Jaipur,Rajasthan,2024-10-15,Corporate
C05325,Customer 5325,customer5325@example.com,Hyderabad,Telangana,2026-04-06,Small Business
C05326,Customer 5326,customer5326@example.com,Mumbai,Maharashtra,2025-01-13,Small Business
C05327,Customer 5327,customer5327@example.com,Kolkata,West Bengal,2024-03-05,Consumer
C05328,Customer 5328,customer5328@example.com,Kolkata,West Bengal,2025-01-13,Corporate
C05329,Customer 5329,customer5329@example.com,Pune,Maharashtra,2024-08-02,Corporate
C05330,Customer 5330,customer5330@example.com,Pune,Maharashtra,2026-06-11,Corporate
C05331,Customer 5331,customer5331@example.com,Kolkata,West Bengal,2026-03-16,Corporate
C05332,Customer 5332,customer5332@example.com,Jaipur,Rajasthan,2024-12-14,Small Business
C05333,Customer 5333,customer5333@example.com,Hyderabad,Telangana,2025-12-16,Consumer
C05334,Customer 5334,customer5334@example.com,Mumbai,Maharashtra,2024-11-25,Small Business
C05335,Customer 5335,customer5335@example.com,Ahmedabad,Gujarat,2024-08-22,Small Business
C05336,Customer 5336,customer5336@example.com,Ahmedabad,Gujarat,2025-09-16,Consumer
C05337,Customer 5337,customer5337@example.com,Pune,Maharashtra,2025-05-15,Small Business
C05338,Customer 5338,customer5338@example.com,Kolkata,West Bengal,2024-01-20,Corporate
C05339,Customer 5339,customer5339@example.com,JAIPUR,Rajasthan,2024-04-07,Corporate
C05340,Customer 5340,customer5340@example.com,Mumbai,Maharashtra,2025-09-30,Corporate
C05341,Customer 5341,customer5341@example.com,Delhi,Delhi,2025-06-25,Corporate
C05342,Customer 5342,customer5342@example.com,Kolkata,West Bengal,2025-09-09,Small Business
C05343,Customer 5343,customer5343@example.com,Bengaluru,Karnataka,2024-03-09,Corporate
C05344,Customer 5344,customer5344@example.com,Chennai,Tamil Nadu,2026-03-07,Consumer
C05345,Customer 5345,customer5345@example.com,Bengaluru,Karnataka,2025-12-29,Consumer
C05346,Customer 5346,customer5346@example.com,Hyderabad,Telangana,2026-05-18,Consumer
C05347,Customer 5347,customer5347@example.com,Kolkata,West Bengal,2024-09-09,Consumer
C05348,Customer 5348,customer5348@example.com,Panipat,Haryana,2024-12-01,Corporate
C05349,Customer 5349,customer5349@example.com,Ahmedabad,Gujarat,2025-05-09,Small Business
C05350,Customer 5350,customer5350@example.com,Mumbai,Maharashtra,2026-03-13,Corporate
C05351,Customer 5351,customer5351@example.com,Hyderabad,Telangana,2025-05-11,Corporate
C05352,Customer 5352,customer5352@example.com,Ahmedabad,Gujarat,2025-07-03,Consumer
C05353,Customer 5353,customer5353@example.com,Pune,Maharashtra,2025-09-03,Small Business
C05354,Customer 5354,customer5354@example.com,Delhi,Delhi,2024-10-29,Small Business
C05355,Customer 5355,customer5355@example.com,Panipat,Haryana,2026-01-23,Consumer
C05356,Customer 5356,customer5356@example.com,Jaipur,Rajasthan,2026-03-29,Small Business
C05357,Customer 5357,customer5357@example.com,Bengaluru,Karnataka,2024-09-11,Corporate
C05358,Customer 5358,customer5358@example.com,Chennai,Tamil Nadu,2025-12-18,Consumer
C05359,Customer 5359,customer5359@example.com,Bengaluru,Karnataka,2024-09-24,Consumer
C05360,Customer 5360,customer5360@example.com,Mumbai,Maharashtra,2024-10-30,Consumer
C05361,Customer 5361,customer5361@example.com,Panipat,Haryana,2025-10-29,Small Business
C05362,Customer 5362,customer5362@example.com,Chennai,Tamil Nadu,2024-03-21,Corporate
C05363,Customer 5363,customer5363@example.com,Kolkata,West Bengal,2026-03-05,Consumer
C05364,Customer 5364,customer5364@example.com,Kolkata,West Bengal,2025-10-02,Corporate
C05365,Customer 5365,customer5365@example.com,Jaipur,Rajasthan,2024-06-09,Small Business
C05366,Customer 5366,customer5366@example.com,Kolkata,West Bengal,2026-02-15,Corporate
C05367,Customer 5367,customer5367@example.com,Delhi,Delhi,2024-10-07,Corporate
C05368,Customer 5368,customer5368@example.com,Bengaluru,Karnataka,2024-07-21,Small Business
C05369,Customer 5369,customer5369@example.com,Ahmedabad,Gujarat,2025-04-09,Corporate
C05370,Customer 5370,customer5370@example.com,Mumbai,Maharashtra,2025-08-23,Consumer
C05371,Customer 5371,customer5371@example.com,Hyderabad,Telangana,2024-01-18,Consumer
C05372,Customer 5372,customer5372@example.com,Panipat,Haryana,2026-06-07,Corporate
C05373,Customer 5373,customer5373@example.com,Jaipur,Rajasthan,2025-05-03,Corporate
C05374,Customer 5374,customer5374@example.com,Mumbai,Maharashtra,2024-11-18,Small Business
C05375,Customer 5375,customer5375@example.com,Chennai,Tamil Nadu,2025-07-17,Consumer
C05376,Customer 5376,customer5376@example.com,Chennai,Tamil Nadu,2025-10-23,Corporate
C05377,Customer 5377,customer5377@example.com,Chennai,Tamil Nadu,2024-07-01,Corporate
C05378,Customer 5378,customer5378@example.com,Ahmedabad,Gujarat,2026-05-06,Consumer
C05379,Customer 5379,customer5379@example.com,Bengaluru,Karnataka,2024-11-27,Small Business
C05380,Customer 5380,customer5380@example.com,Ahmedabad,Gujarat,2024-02-10,Small Business
C05381,Customer 5381,customer5381@example.com,Panipat,Haryana,2026-01-10,Small Business
C05382,Customer 5382,customer5382@example.com,Mumbai,Maharashtra,2025-05-23,Consumer
C05383,Customer 5383,customer5383@example.com,Delhi,Delhi,2024-05-23,Consumer
C05384,Customer 5384,customer5384@example.com,Delhi,Delhi,2025-06-19,Consumer
C05385,Customer 5385,customer5385@example.com,Pune,Maharashtra,2024-04-04,Corporate
C05386,Customer 5386,customer5386@example.com,Hyderabad,Telangana,2024-12-12,Consumer
C05387,Customer 5387,customer5387@example.com,Chennai,Tamil Nadu,2024-12-17,Consumer
C05388,Customer 5388,customer5388@example.com,Kolkata,West Bengal,2025-02-14,Small Business
C05389,Customer 5389,customer5389@example.com,Panipat,Haryana,2025-06-21,Corporate
C05390,Customer 5390,customer5390@example.com,Chennai,Tamil Nadu,2025-12-12,Consumer
C05391,Customer 5391,customer5391@example.com,Jaipur,Rajasthan,2026-04-22,Consumer
C05392,Customer 5392,customer5392@example.com,Pune,Maharashtra,2025-04-04,Consumer
C05393,Customer 5393,customer5393@example.com,Delhi,Delhi,2026-02-20,Corporate
C05394,Customer 5394,customer5394@example.com,Pune,Maharashtra,2024-09-02,Consumer
C05395,Customer 5395,customer5395@example.com,Jaipur,Rajasthan,2024-01-25,Consumer
C05396,Customer 5396,customer5396@example.com,Pune,Maharashtra,2025-05-05,Consumer
C05397,Customer 5397,customer5397@example.com,Panipat,Haryana,2024-08-12,Consumer
C05398,Customer 5398,customer5398@example.com,Mumbai,Maharashtra,2026-06-10,Consumer
C05399,Customer 5399,customer5399@example.com,Jaipur,Rajasthan,2024-11-23,Corporate
C05400,Customer 5400,customer5400@example.com,Chennai,Tamil Nadu,2026-02-13,Small Business
C05401,Customer 5401,customer5401@example.com,Chennai,Tamil Nadu,2024-01-20,Small Business
C05402,Customer 5402,customer5402@example.com,Bengaluru,Karnataka,2025-05-19,Consumer
